 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve,target_class
125.2109375,53.19578407,0.213211523,-0.142349962,4.581103679,26.75553787,0
106.828125,46.80363056,0.362124031,0.396458113,1.913879599,12.71044029,0
97.2421875,41.99176744,,0.795617252,4.509197324,26.07461154,0
98.3984375,39.97681747,1.06584827,1.972204387,34.44732441,67.83758443,0
76.5234375,34.08719629,2.024270196,8.131774734,7.983277592,36.657363,1
124.484375,47.0290775,0.070729997,0.163260571,1.325250836,14.71667988,0
131.90625,45.55618741,-0.237694288,0.166319853,6.565217391,35.00453761,0
127.015625,52.23653899,0.134263442,-0.429413832,3.004180602,20.40482801,0
114.125,46.28090184,0.028684494,0.326049739,3.576923077,16.67307933,0
118.78125,47.98126872,-0.023155019,-0.288627635,4.069397993,25.67329534,0
142.546875,46.08227347,0.029042052,0.368221675,3.368729097,,0
110.75,50.85672276,0.004664652,0.239981469,17.70735786,48.47375919,0
116.34375,47.59340118,0.028566929,0.260174939,1.135451505,11.17331002,0
119.421875,49.8799511,0.217237421,-0.051108402,3.828595318,,0
116.921875,45.77895419,-0.064036473,-0.162891265,36.80685619,60.10375911,0
113.984375,49.71606638,0.201877707,-0.010474091,4.97993311,29.78211735,0
105.921875,41.00945192,0.422957778,1.095379178,2.238294314,14.59896129,0
98.9765625,47.18852894,0.36377945,-0.167713607,3.514214047,24.39852986,0
105.2421875,45.96427725,0.221782604,0.42788196,4.256688963,21.28258266,0
112.5078125,52.72096299,0.220874886,-0.526842102,1.617892977,12.86495256,0
109.34375,32.77156673,0.275441649,2.679992894,3.254180602,21.39473588,0
119.5234375,46.91514362,0.058310711,0.32660048,2.361204013,20.6753444,0
109.0078125,35.49944896,,1.539138239,1.20735786,14.34216878,0
83.890625,35.33792986,0.869279062,3.443016692,2.301003344,18.12769733,0
131.6796875,49.26172665,0.150394783,-0.27476826,2.58361204,19.7993412,0
110.046875,53.87657471,0.441956906,-0.112191243,3.100334448,17.81937336,0
96.578125,52.53103389,0.449824552,-0.148305249,3.683110368,20.81646383,0
113.2734375,51.72262483,0.223470909,-0.323274783,9.016722408,,0
120.890625,74.79140099,0.022734387,-1.349421752,164.8628763,79.17454318,0
99.5234375,54.36896013,,-0.225044757,2.278428094,15.33217166,0
101.6875,47.07669109,0.407855337,0.632202453,2.262541806,20.76423559,1
97.78125,50.98926626,,-0.15319664,2.069397993,15.55971451,0
141.625,48.57597143,,-0.322693095,1.515050167,15.24380265,0
112.53125,44.13950496,0.417417745,0.172598765,65.73411371,86.60540511,0
99.515625,43.98667845,0.468152535,0.439287517,2.316053512,,0
89.5546875,35.29912547,0.603774546,2.754883413,1.280936455,13.29607548,0
113,40.42605132,0.297481106,1.032403943,2.821906355,18.7657418,0
127.4609375,53.45762082,0.240980433,-0.255219476,3.578595318,24.0649833,0
120.171875,51.15969321,-0.231328651,-0.217242909,11.97491639,,0
103.84375,43.75168524,0.290134362,0.313298649,59.92892977,79.04697261,0
103.890625,44.89592729,0.381540361,0.506224439,1.211538462,,0
125.6875,59.88840534,0.111736102,-0.585491397,2.720735786,,0
109.0390625,81.85308889,,-1.339971452,4.505852843,29.64061435,0
54.3125,37.62079503,3.104716093,13.3905951,5.27173913,28.14779266,1
131.4921875,43.50215442,0.210650073,0.364863852,64.16053512,84.43710517,0
124.0703125,45.64437664,-0.076008714,-0.288713874,4.857023411,24.98559035,0
95.328125,44.66789069,0.386495074,0.755115427,2.694816054,17.9985973,0
138.265625,58.89350616,-0.067427737,-0.627974904,2.872909699,17.25760659,0
108.4765625,44.81628555,,0.341391722,2.872909699,16.43810429,0
108.671875,52.64223432,,-0.459462215,1.307692308,13.99745465,0
125.359375,47.83773589,-0.174892057,0.011604627,2.503344482,20.24653624,0
76.234375,37.58521243,0.986086569,3.419548369,3.501672241,20.95370348,0
97.9921875,37.94002176,0.710899473,2.053891874,0.849498328,11.03661092,0
180.859375,45.32189288,-1.575234329,2.688959541,113.1847826,96.33413737,0
129.5078125,47.07673193,-0.01261372,-0.333546828,10.23662207,,0
110.546875,44.90490984,0.21169224,0.267981865,3.099498328,18.81558007,0
118.828125,46.88385073,,0.44964409,2.284280936,15.26546982,0
92.8515625,43.30742031,0.395655497,0.767301594,3.984949833,21.82309018,0
125.3046875,48.35053622,-0.076568189,-0.359415022,2.970735786,15.40973218,0
81.1171875,34.88297872,,3.660842118,2.733277592,16.79887706,0
85.2265625,42.97750408,0.707751499,1.128155116,1.821906355,13.06016007,0
111.0546875,42.37542562,0.326217996,0.682166046,1.753344482,18.23637615,0
101.7421875,44.63694625,0.310741618,0.591603244,2.793478261,18.11386295,0
102.4140625,42.22568223,0.22542004,1.088009457,3.361204013,22.70506625,0
125.5,47.80281765,-0.034761672,0.000398196,2.364548495,,0
130.0703125,48.61892372,,-0.06975849,2.786789298,15.52779984,0
85.9296875,35.21123391,,3.308576551,1.56187291,14.49906067,0
115.0703125,48.21228831,,0.153865492,4.385451505,26.98614327,0
88.296875,47.59059771,0.49838397,0.585395274,2.469063545,14.18834887,0
99.859375,39.14830264,0.744528642,1.818474458,8.595317726,35.24180843,0
83.96875,32.78693945,0.972955394,4.940514989,1.638795987,11.93460301,0
125.59375,45.15588235,0.255375556,0.064282153,6.72993311,34.47610496,0
130.953125,56.65518778,-0.055388728,-0.50985817,0.923913043,,0
94.7421875,47.37108264,0.605039007,0.471969161,1.54180602,13.24148334,0
88.09375,42.07961901,0.51360068,1.032495704,1.899665552,11.67752178,0
98.0078125,41.79778255,0.24467115,0.794323958,6.501672241,36.97254469,0
123.671875,43.21713155,-0.406369787,0.439832724,8.68645485,,0
118.8828125,54.18841855,0.317259575,-0.410863164,1.422240803,14.03619808,0
90.2265625,39.47986331,0.593121724,1.397435249,4.423913043,25.24064905,0
18.765625,45.88785317,3.575489014,12.36521482,147.6220736,66.28125676,1
111.8828125,46.37982136,,0.056358899,1.420568562,13.01476695,0
124.9140625,53.40617171,,-0.480710512,5.143812709,28.44888134,0
129.7265625,52.42654308,-0.008386922,-0.438829661,2.24916388,13.98870032,0
91.6875,45.69989572,0.560429654,0.766810016,3.421404682,,0
140.671875,53.31775463,-0.108063915,-0.527027127,4.231605351,24.33587517,0
105.46875,44.47909226,0.089769836,0.287432718,2.294314381,22.82806906,0
130.9453125,50.72263865,-0.279412128,-0.05548538,2.335284281,15.39834914,0
133.421875,47.3331955,-0.062597928,0.087274752,2.377926421,13.95541088,0
131.2109375,53.13979975,0.210947674,-0.41093587,6.445652174,28.92539515,0
126.953125,51.44169323,-0.109571793,-0.353296946,1.913879599,11.90521827,0
125.28125,58.3756608,0.093040034,-0.512601001,1.027591973,13.46350478,0
122.5234375,53.70331764,0.270611139,0.167864981,5.363712375,27.39725081,0
34.765625,29.0109043,4.914070917,30.48244321,34.32943144,61.62832415,1
115.8671875,48.97661609,0.356607239,0.181594191,2.653846154,16.53325149,0
123,39.9607229,,1.329552086,1.403010033,16.01315693,0
112.640625,45.24529229,0.044744482,0.140779271,2.744983278,15.36689585,0
141.59375,49.94128388,-0.410293808,-0.183626084,166.5443144,71.18717762,0
87.734375,41.44527347,0.670959527,1.323715134,0.411371237,8.551027503,0
118.1640625,42.66489653,-0.044006853,0.113464265,3.438963211,,0
129,48.97990659,0.027009378,-0.026444657,1.321070234,14.56776086,0
154.734375,51.75565856,-0.893169816,0.22849779,145.1220736,88.68452494,0
127.328125,55.47171427,0.090975731,-0.444422013,69.9138796,73.24054455,0
127.84375,52.16656579,-0.400219166,-0.292633558,8.368729097,36.38008191,0
126.125,55.31811412,,-0.411443294,1.993311037,,0
125.859375,51.36051109,0.135578225,-0.681989967,4.260869565,22.09149053,0
102.5703125,49.87322735,0.451558645,0.261429002,2.70819398,19.83428756,0
121.734375,51.33597733,0.2433902,-0.030992473,4.247491639,22.47858034,0
138.546875,47.44945656,-0.362068088,0.289589036,2.66722408,16.53934084,0
108.359375,45.6069715,0.636330543,0.957835849,3.010869565,20.79271118,0
129.78125,43.70228425,0.025720268,0.448573491,2.341973244,,0
124.4765625,48.60651397,,0.178554042,2.076923077,,0
126.2265625,52.10419472,-0.165678784,-0.604819195,8.590301003,40.02477543,0
119.5,54.14087527,0.249189111,-0.537009639,6.701505017,27.48971284,0
99.3828125,43.53682369,0.361016582,0.904143832,1.025919732,11.63722104,0
123.125,40.15322216,0.115251091,0.776245323,3.077759197,17.61621157,0
108.25,49.38591651,0.177870804,-0.039526747,1.669732441,15.02229515,0
100.0859375,40.11663218,0.550702236,1.469776022,2.553511706,20.50645496,1
100.6171875,44.66089612,0.186174955,0.533607542,2.52173913,15.03481008,0
120.3046875,47.33962376,0.146134613,-0.08233392,11.36705686,42.88820208,0
107.2890625,43.2915538,0.450550251,0.24600529,2.653846154,19.14232673,0
145.1875,49.58306635,,-0.338462778,3.466555184,17.9183316,0
93.5546875,37.45973017,0.59335436,1.742851696,1.803511706,14.87671817,0
113.1796875,44.55025842,0.17489286,0.436463642,2.309364548,14.62095026,0
127.921875,49.74161509,-0.153094894,-0.202700457,4.392140468,,0
76.0546875,48.4383159,1.556953438,2.913279964,15.24414716,44.70096395,1
129.390625,53.36493382,-0.047934443,-0.699806501,3.153010033,16.3118901,0
120.4921875,51.90541218,0.269488505,-0.042289246,2.297658863,15.50477414,0
96.8125,46.49038039,0.442480445,0.401747391,2.372909699,13.17078714,0
132.6328125,39.5857201,0.115067468,0.924713947,1.113712375,10.80553769,0
130.296875,51.96954628,-0.005584502,-0.295680204,4.299331104,23.55753008,0
116.203125,39.58759263,0.423726698,1.418149731,1.877090301,14.14145369,0
117.96875,44.74108457,0.15456773,0.148691389,2.251672241,14.00224679,0
144.40625,43.81734772,-0.044471378,0.349232808,4.013377926,23.18526854,0
112.9765625,51.45545173,0.464131124,0.083670402,0.880434783,13.68750322,0
112.03125,50.18885233,0.362645087,0.106954696,3.35367893,21.82308376,0
105.65625,46.54877105,0.344045195,0.614291136,3.199832776,22.06597814,0
116.6171875,48.21535691,0.077678205,-0.012692783,2.54180602,15.18924406,0
138.1953125,43.1690099,-0.121572154,0.277213029,2.142976589,13.6207762,0
104.453125,41.19520212,0.497154159,1.436453998,3.316053512,17.90420747,0
103.4609375,45.11476725,0.354760816,0.307250604,3.751672241,23.69735402,0
134.078125,57.47480554,-0.083557254,-0.645467061,4.009197324,26.86406539,0
124.609375,55.07923758,-0.200888669,-0.519170796,1.526755853,11.29766542,0
149.359375,41.1578012,-0.187699734,0.723843586,66.98662207,85.18863481,0
109.2890625,48.76284324,0.302684121,-0.403202139,128.6571906,77.77351911,0
111.484375,54.09222223,0.183471337,-0.511054511,1.595317726,16.5406698,0
109.71875,49.62105424,0.05019999,-0.355366411,2.123745819,,0
118.9609375,53.8088925,0.107240253,-0.343070402,3.448996656,18.76357677,0
111.75,47.12632624,0.36926456,0.483518743,1.997491639,12.25594499,0
78.265625,42.30848105,1.573735534,3.974569639,8.524247492,34.89387035,1
121.0234375,49.4680239,-0.064686613,-0.089066327,3.383779264,19.9232819,0
98,41.35403547,0.563902271,0.985143996,1.025083612,10.01842982,0
126.2734375,48.08207742,0.19912225,0.295099677,1.679765886,11.59843542,0
137.6484375,43.19732881,-0.199309618,0.337369327,3.052675585,15.73897877,0
80.59375,36.78451557,,2.774061355,0.602006689,10.21248151,0
88.4140625,48.65624436,,0.368676102,9.199832776,38.98798417,0
93.2265625,38.99623677,0.658644046,1.880423913,3.640468227,23.26938724,0
117.9453125,48.21992401,0.269550537,0.244345294,4.280936455,,0
101.5625,44.2049117,0.559204081,0.976970635,11.11789298,38.03037838,0
119.78125,47.94054545,0.10417849,-0.051149046,1.89548495,16.8777806,0
133.453125,52.36095566,-0.125574541,-0.320351215,4.493311037,23.99907583,0
125.21875,51.39521158,-0.14258921,-0.643647611,3.029264214,16.60655207,0
121.1328125,53.40475914,-0.044154093,-0.377186676,0.472408027,9.256385731,0
108.71875,48.95596515,0.12615986,-0.448122647,5.433110368,23.76451587,0
91.9765625,46.93986593,,0.28568933,1.83361204,13.53627261,0
119.234375,51.63914521,0.161918984,-0.193288847,4.618729097,23.26533983,0
129.484375,44.24417059,-0.04565618,0.473426711,2.819397993,18.05623393,0
121.84375,54.86096596,0.073432833,-0.413592522,1.342809365,9.956067718,0
81.7265625,33.85324828,,4.622522245,2.110367893,18.4704734,0
133.8984375,45.56740197,,0.159990539,91.60785953,101.2511327,0
126.4296875,52.12809997,-0.237225495,-0.002265486,1.934782609,11.61351252,0
114.5859375,45.69489977,0.250128273,0.749638654,2.254180602,14.29335303,0
93.8671875,37.33115553,0.541728032,1.792380264,2.319397993,14.9638916,0
110.359375,42.74154419,,0.538840697,3.418896321,19.09028744,0
121.1875,52.96427894,,-0.564333287,147.2441472,102.7955024,0
134.1484375,48.27979809,,-0.469412479,1.826086957,14.34098094,0
96.421875,48.30625111,0.243269235,-0.179898575,6.825250836,34.14449521,0
114.8125,54.61294919,0.074636698,-0.273676582,6.343645485,27.52547865,0
85.296875,44.74447581,0.554031255,0.84234622,2.856187291,15.00995389,0
110.90625,64.33317057,0.12676695,-0.824767754,4.510033445,23.9257645,0
113.3671875,43.47626348,0.291050845,0.28413482,2.099498328,18.70536291,0
66.875,42.18263861,1.878733996,6.119066013,3.695652174,25.49600299,1
129.90625,49.69743415,-0.11318216,-0.152851407,2.823578595,16.99901077,0
110.40625,49.06842122,0.269217904,0.210545399,1.040133779,10.04188859,0
130.3203125,44.74038542,-0.036270103,0.718567076,1.683946488,17.73614047,0
95.796875,40.18635484,0.629590385,1.128589322,2.618729097,13.68335599,0
100.65625,45.96422479,0.350437357,0.282473689,10.30518395,38.96584998,1
111.2421875,41.00604873,0.494086143,0.715079964,1.701505017,13.96946136,0
105.5859375,48.31011918,0.46267345,0.322048979,2.325250836,15.89594292,0
117.6484375,48.64678012,0.298526987,-0.141340141,4.16638796,24.32180245,0
45.703125,30.71628217,4.486929377,27.46318845,34.89799331,72.41539612,1
117.90625,47.49661789,,-0.000786124,1.359531773,11.60258164,0
113.9375,48.67955648,0.35390315,0.194168183,2.280936455,16.99393964,0
135.078125,44.87440971,-0.170292668,0.166560644,3.911371237,22.05440607,0
99.3671875,42.07951385,0.517748409,0.985562876,3.193143813,19.75164325,0
118.25,49.50205173,,0.169639224,5.197324415,26.55576312,0
98.0390625,51.0917377,0.470081983,-0.17304636,2.198160535,12.9874533,0
149.6640625,48.93542897,-0.288795702,0.025900189,2.469899666,,0
108.9453125,42.97315815,0.20673623,0.190987296,1.504180602,,0
113.1953125,48.36257247,,0.142344796,3.994147157,23.58452668,0
111.1171875,43.07145609,0.399296118,0.891883073,2.10451505,12.9893813,0
121.109375,52.59325562,,-0.365105323,3.402173913,21.35226826,0
109.921875,39.79176449,,1.002609883,1.865384615,16.78213054,0
135.234375,48.55063149,0.197342244,0.118706618,1.41722408,13.93021322,0
121.2890625,50.42881002,-0.00469725,-0.388687247,1.837792642,16.18751252,0
138.6875,46.71016853,0.051408079,-0.249398712,2.591973244,15.19793824,0
123.5859375,46.92739194,0.220894172,-0.138663472,1.091973244,10.56932375,0
123.9609375,56.22560615,,-0.392737352,2.253344482,17.11934883,0
123.125,47.99918619,-0.05219015,-0.061567921,3.72909699,25.20349002,0
122.140625,51.25102657,0.022702867,-0.491762287,54.88712375,69.42343634,0
100.609375,53.66100691,0.739238287,-0.080336346,2.982441472,21.14056775,0
129.09375,48.41526707,0.067557059,-0.040136775,13.96822742,51.71753091,0
121.3359375,53.077078,-0.054325172,-0.690150358,2.765886288,20.29878096,0
116.8828125,40.49028068,0.166973493,1.154958972,1.308528428,11.6269046,0
27.546875,24.77204176,6.758971677,55.9693161,74.39464883,77.08591896,1
116.421875,58.42618331,-0.101506347,-0.810399735,114.6538462,65.02274295,0
127.9765625,53.56880284,0.039595926,-0.518205702,2.27173913,19.73864952,0
59.828125,30.79115878,,13.43681055,6.913043478,36.31600157,1
91.9453125,31.9785838,0.863555801,4.453104191,1.889632107,16.66659666,0
58.1640625,37.85659151,2.990382305,11.78564805,41.12123746,62.00958377,1
73.4921875,47.03788302,1.158861114,1.873638881,142.0451505,88.91256632,0
159.4609375,48.63799671,-0.092523198,-0.35918513,1.983277592,,0
123.9140625,49.30628563,0.058629743,0.255575937,14.98327759,,0
48.40625,31.99839779,4.618345952,24.8178767,23.2951505,55.89135432,1
119.171875,49.60659441,0.167130394,-0.259674427,2.528428094,17.04499342,0
114.6875,42.15609943,0.235329778,0.592155338,2.77090301,14.29822204,0
119.2421875,59.61540097,0.154448418,-1.101797472,14.00501672,46.99909244,0
119.171875,38.16803092,0.168472217,0.989998809,1.472408027,14.84152882,0
105.453125,42.39838208,0.435126924,0.54297889,1.877090301,13.50959439,0
144.46875,49.487678,-0.503140943,0.296486437,19.78511706,61.12143031,0
82.875,37.91952828,,2.091132265,2.676421405,15.09999488,0
37.09375,43.15133933,3.665610274,13.81294652,73.76755853,68.64813451,1
130.828125,52.01113303,-0.169486893,-0.547547869,2.964046823,20.28652316,0
127.8984375,52.71797604,0.031617678,-0.250836986,2.401337793,17.91645788,0
121.7421875,41.37863392,-0.057441728,0.499236443,2.244983278,15.25697439,0
122.9140625,46.87750449,0.238377858,0.297411257,3.977424749,22.42729596,0
117.203125,81.56030738,0.179109273,-1.660049111,130.8319398,,0
131.453125,49.75563086,-0.050815699,-0.057731309,2.056856187,13.27185941,0
162.140625,43.82078816,-0.456140816,0.352268187,2.45735786,14.7259476,0
37.6015625,43.59406852,3.207215591,10.73454239,49.27173913,70.17710923,1
111.0390625,44.77014252,0.347200157,0.790619099,1.35451505,15.7276062,0
113.25,43.1702661,0.279547569,0.56035142,1.335284281,12.28584276,0
123.8828125,45.00028144,0.168711456,0.358610975,3.72826087,26.41080599,0
112.6953125,54.50552704,0.294994384,-0.378067154,1.218227425,13.15275708,0
133.4921875,45.2218483,0.088137025,0.127219633,3.511705686,22.95336329,0
105.25,43.15198431,0.665362095,1.340510854,2.503344482,16.67390835,0
132.8984375,50.89831159,-0.204922208,-0.145613752,2.191471572,14.45472556,0
116.75,38.79815556,0.274749045,0.944864673,1.678093645,11.51787422,0
121,51.22514641,0.277578374,0.091237864,4.134615385,21.14576199,0
102.3984375,37.08127472,0.284690127,1.474853202,1.702341137,,0
106.71875,48.59991922,0.48313819,0.060911664,6.269230769,29.92992523,1
112.4609375,38.40123337,0.386384175,1.257766302,2.717391304,15.5556633,0
144.40625,57.57053249,-0.135262855,-0.515890491,10.16889632,42.51163408,0
128.3125,50.64039118,0.101394834,-0.004324816,2.898829431,20.2250457,0
100.8046875,41.94118996,0.438826607,0.922366861,1.962374582,17.14602119,0
9.9765625,32.25859015,5.859133735,35.45942226,68.93478261,65.17461055,1
