Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
59387,974.796,390.6598505,194.1062687,2.012608109,0.86782629,60180,274.9797753,0.762075249,0.986822865,0.785369035,0.703885426,0.006578205,0.000996082,0.495454693,0.997156133,6
48401,887.573,366.9005057,172.5478749,2.12636931,0.882514497,49563,248.2459812,0.693424069,0.976555091,0.772068855,0.676602996,0.007580432,0.000979962,0.457791614,0.973434038,6
71156,1023.316,388.469527,234.1431002,1.659111572,0.797943527,71773,300.9960682,0.777814215,0.991403453,0.85388987,0.77482543,0.005459406,0.001213782,0.600354446,0.996055009,5
60321,941.694,357.5161265,215.1371786,1.661805407,0.798680607,61010,277.1336908,0.691675267,0.988706769,0.854788735,0.775164168,0.005926893,0.001320023,0.600879488,0.998544781,1
34961,689.99,248.6870586,179.2903659,1.387063144,0.692989464,35316,210.9827664,0.769371273,0.989947899,0.922801129,0.848386593,0.007113271,0.00227313,0.719759811,0.998352307,2
36244,693.795,258.6270773,178.7907749,1.446534797,0.722560917,36504,214.8192125,0.768483769,0.992877493,0.946201548,0.830613773,0.007135721,0.002095145,0.68991924,0.997992188,2
32260,665.909,251.5755879,163.5078702,1.538614549,0.759989492,32582,202.6689609,0.73649605,0.990117243,0.914206822,0.805598677,0.007798375,0.002026091,0.648989229,0.99854427,2
44706,773.551,266.7842277,213.6209863,1.248867128,0.599031185,45128,238.58216,0.78089083,0.990648821,0.93885338,0.894288849,0.005967526,0.002354428,0.799752546,0.998784666,7
47690,842.978,331.8951698,185.2102612,1.791991262,0.829815103,48566,246.4158962,0.734868097,0.98196269,0.843343895,0.742450986,0.006959429,0.001304441,0.551233467,0.987805557,4
43732,796.006,293.4623129,190.3073847,1.542043749,0.761223146,44378,235.9688788,0.697736012,0.985443238,0.867314328,0.804085801,0.006710471,0.001730383,0.646553975,0.997014515,4
51932,897.618,313.7611961,211.334637,1.484665271,0.739139388,52906,257.1417431,0.726402954,0.98158999,0.809956708,0.819546032,0.00604177,0.00168127,0.671655698,0.997183889,1
171423,1547.307,565.2782103,387.5673869,1.458528838,0.727957392,173027,467.1857687,0.768265137,0.99072977,0.899758534,0.826470506,0.003297563,0.000949035,0.683053498,0.996253224,3
58835,921.619,349.560119,214.554192,1.629239288,0.789474484,59540,273.6988283,0.77516469,0.988159221,0.870447902,0.782980705,0.005941363,0.001377432,0.613058784,0.998819457,1
43608,795.74,298.6075167,186.8078623,1.598474031,0.780146673,44295,235.6341021,0.758254943,0.984490349,0.865433404,0.789109748,0.00684754,0.001637812,0.622694194,0.995360498,4
44749,769.137,266.7535747,213.844924,1.247415976,0.597784018,45131,238.6968713,0.781368954,0.991535751,0.950573692,0.894821641,0.005961107,0.002357505,0.800705769,0.998813168,7
36824,689.547,236.3614158,198.577267,1.190274291,0.54236575,37125,216.5312287,0.767198633,0.991892256,0.973224603,0.916102266,0.006418678,0.002788696,0.839243362,0.998929799,7
42116,766.156,291.4779223,184.2718623,1.58178204,0.774806584,42500,231.568039,0.800319246,0.990964706,0.901617987,0.794461677,0.006920836,0.001700709,0.631169356,0.998372352,4
40699,745.807,275.1003877,188.7733986,1.457304841,0.727414594,41082,227.639136,0.71620385,0.990677182,0.919476623,0.827476609,0.006759389,0.001954835,0.684717539,0.997842184,2
55487,915.307,359.2053494,197.7867172,1.816124735,0.834754061,56143,265.7973714,0.654034749,0.988315551,0.832276326,0.73995939,0.006473685,0.001197189,0.5475399,0.994400755,6
39488,741.696,245.021911,205.6215787,1.191615747,0.543828008,40042,224.2268564,0.746521476,0.986164527,0.902034459,0.915129816,0.006204971,0.002684419,0.837462581,0.997933598,7
54187,931.202,353.7848501,195.5619723,1.809067714,0.833333262,55164,262.6652455,0.769133595,0.982289174,0.785266682,0.742443452,0.006528962,0.001223707,0.55122228,0.99719843,1
38104,704.491,250.5443019,193.8348637,1.29256573,0.63360703,38377,220.2623881,0.764910168,0.992886364,0.964782759,0.879135492,0.006575276,0.002422797,0.772879213,0.998997184,7
39092,758.227,276.1569331,181.0527587,1.525284315,0.755094928,39649,223.0997093,0.697747474,0.985951726,0.854474809,0.807872925,0.007064283,0.00185618,0.652658663,0.995490021,4
32408,674.039,257.0555033,161.0262144,1.59635811,0.779481009,32781,203.1333236,0.708913923,0.988621458,0.896379763,0.790231374,0.007931853,0.00190797,0.624465625,0.996870765,2
57531,960.364,406.3091754,180.6903526,2.24864897,0.895673883,58025,270.648747,0.79423215,0.991486428,0.78386278,0.666115272,0.007062439,0.000857693,0.443709556,0.997747036,6
68428,1030.695,423.407826,208.5581862,2.030166418,0.870272569,69131,295.1698419,0.745078397,0.989830901,0.809437596,0.697128923,0.00618764,0.000901482,0.485988736,0.986638011,6
45525,853.65,358.8287582,162.0335864,2.21453321,0.892239525,46116,240.7576173,0.673735774,0.987184491,0.785055082,0.670954074,0.007882016,0.000985345,0.45017937,0.996937165,6
64571,973.638,367.600901,225.4166781,1.63076177,0.789919656,65393,286.7304495,0.802094332,0.987429847,0.855957783,0.780004751,0.005692972,0.001299894,0.608407412,0.992167549,5
68033,1005.269,384.9832288,226.3186333,1.70106731,0.808958166,68739,294.3166763,0.66589343,0.989729266,0.845989369,0.764492202,0.005658772,0.001192324,0.584448327,0.994185943,5
43396,776.542,285.6666553,194.0153477,1.472392049,0.733983835,43855,235.0606375,0.81144353,0.989533691,0.904335677,0.822849406,0.006582788,0.001861534,0.677081144,0.996928893,4
22428,550.728,196.3438847,145.8736755,1.345985723,0.669346996,22696,168.9858471,0.811550152,0.988191752,0.92923615,0.860662645,0.008754409,0.002963046,0.740740188,0.997025718,2
28139,617.749,220.1561651,163.1082547,1.349754894,0.671642657,28459,189.2820318,0.803374636,0.988755754,0.926604535,0.859762576,0.00782388,0.002637036,0.739191688,0.997727599,2
44492,785.831,297.9539144,190.4558565,1.564425058,0.769030183,44870,238.010449,0.772430556,0.991575663,0.905385382,0.798816319,0.006696797,0.001682034,0.638107511,0.99827138,4
79634,1074.55,415.756149,245.7389034,1.691861334,0.806623939,80475,318.422923,0.782982322,0.98954955,0.866672742,0.765888668,0.005220837,0.001108109,0.586585451,0.992421244,5
26613,597.583,221.8251102,153.2020924,1.447924808,0.723195284,26866,184.0780378,0.709226095,0.990582893,0.936498809,0.829834087,0.008335216,0.002438157,0.688624612,0.997076659,2
37877,734.382,276.3658087,175.144446,1.577930759,0.773545006,38345,219.6053147,0.812601905,0.987795019,0.88255421,0.794618248,0.007296402,0.001794414,0.63141816,0.996334137,4
40834,750.33,278.3408374,187.3299607,1.485831931,0.73962098,41275,228.0163669,0.747109192,0.989315566,0.911438074,0.819198394,0.006816399,0.001893613,0.671086008,0.99712102,2
29930,640.443,235.2698504,162.3481434,1.449168716,0.723760957,30245,195.2128571,0.780321201,0.989585055,0.916971029,0.829740219,0.00786067,0.002298306,0.68846883,0.99770749,2
32376,643.009,219.1300137,188.3004274,1.163725525,0.511456521,32608,203.0330109,0.784302326,0.992885182,0.984008731,0.926541314,0.006768286,0.00307693,0.858478807,0.9990337,7
43634,775.132,298.9581612,186.9380099,1.599236888,0.780385879,44262,235.7043366,0.797929925,0.985811757,0.912606502,0.788419141,0.006851496,0.001633029,0.621604742,0.994093233,4
69978,1019.805,395.8064047,227.254477,1.74168804,0.818746181,70905,298.4941488,0.709104727,0.986926169,0.84554576,0.754141786,0.005656155,0.00112853,0.568729833,0.990549948,5
43805,773.977,293.6060564,190.2945711,1.542902957,0.761530647,44195,236.1657432,0.745211119,0.991175472,0.918919438,0.804362642,0.006702569,0.001730727,0.64699926,0.998257071,7
37654,725.557,271.9467429,176.9070541,1.537229503,0.759488309,38019,218.9578996,0.813542477,0.990399537,0.898830725,0.805149925,0.007222254,0.001872231,0.648266402,0.996534239,4
32142,663.94,249.5084559,164.3289344,1.518347678,0.752483866,32483,202.297962,0.779464546,0.989502201,0.916273429,0.810785996,0.007762692,0.00206927,0.657373932,0.998122183,2
44542,789.281,285.5254747,199.032858,1.434564511,0.716997579,45086,238.1441492,0.797729064,0.98793417,0.898496275,0.834055698,0.006410253,0.001913529,0.695648908,0.997953236,7
78575,1085.348,413.4274252,243.2858926,1.699348124,0.808525645,79341,316.2985887,0.811172135,0.990345471,0.838216553,0.765064361,0.005261564,0.001111953,0.585323476,0.994668351,5
32222,664.072,246.9185955,166.4961596,1.483028775,0.738461401,32560,202.5495609,0.781158331,0.989619165,0.91818886,0.820309059,0.007663044,0.002140381,0.672906953,0.997940374,2
41431,759.449,284.7379608,186.2714646,1.528618253,0.756334082,41945,229.6771377,0.794153728,0.987745858,0.902688793,0.806626335,0.006872582,0.001794689,0.650646044,0.994589419,4
183825,1594.423,582.2252398,402.7620548,1.445581163,0.72212432,185116,483.7905118,0.797851563,0.993025995,0.908672401,0.830933595,0.00316728,0.00093139,0.69045064,0.998102439,3
31426,651.033,241.5225894,166.1677578,1.45348648,0.725709837,31760,200.0320623,0.734578434,0.989483627,0.93173619,0.828212644,0.007685438,0.00223057,0.685936183,0.996998968,2
35581,689.104,244.2151449,186.3530105,1.310497449,0.646317008,35915,212.8453341,0.791832647,0.990700265,0.941582703,0.871548463,0.006863639,0.00244287,0.759596723,0.995449567,2
29410,625.321,226.6327495,165.4143252,1.37009143,0.683577115,29746,193.5096251,0.741946063,0.988704364,0.945145914,0.853846699,0.007705976,0.002526545,0.729054186,0.998870892,2
34483,687.567,233.7407243,188.5878665,1.239426102,0.590790465,35051,209.5354844,0.740677893,0.983795042,0.916610562,0.896444062,0.006778434,0.002700237,0.803611957,0.996017635,7
45429,790.537,295.6038877,196.2365392,1.50636517,0.747866054,45832,240.5036367,0.79241235,0.991207017,0.913479149,0.813601061,0.006506942,0.001758745,0.661946687,0.997133433,4
36169,685.632,238.4565742,193.3137853,1.233520795,0.585478977,36452,214.5968338,0.79151348,0.992236366,0.966861368,0.899940941,0.006592844,0.002667526,0.809893698,0.999020718,7
32593,667.619,252.5094773,164.7414971,1.532761822,0.757860111,32950,203.7122885,0.74583524,0.989165402,0.91891814,0.80675106,0.007747353,0.002024377,0.650847273,0.997593852,2
48377,867.509,356.9319216,173.2697207,2.059978628,0.874268913,48946,248.1844263,0.606410449,0.988374944,0.807794364,0.695327067,0.007378133,0.001063856,0.483479731,0.995957912,6
52187,975.927,311.1939098,215.7707987,1.442242935,0.720587066,53664,257.7722873,0.709043233,0.972476893,0.688553245,0.828333329,0.005963054,0.001731686,0.686136104,0.989574948,1
31475,658.092,236.2014601,169.9171238,1.390098036,0.694623241,31904,200.1879484,0.789975654,0.98655341,0.913276705,0.847530529,0.007504415,0.00238846,0.718307997,0.998518536,2
43752,786.254,294.6506424,189.4097019,1.555625923,0.766010496,44262,236.0228306,0.776350344,0.988477701,0.889369105,0.801026017,0.006734564,0.001710314,0.641642681,0.998155988,4
46958,859.393,356.589004,168.6491234,2.114383976,0.881088735,47618,244.5174483,0.819940632,0.986139695,0.798979859,0.68571225,0.007593786,0.001035633,0.47020129,0.994186073,6
79639,1109.573,386.1251508,263.5681659,1.464991607,0.730794286,81007,318.4329193,0.760872473,0.983112571,0.812875252,0.824688365,0.004848443,0.00138338,0.680110899,0.996356759,1
44807,803.602,297.8822325,191.875993,1.552472656,0.764912897,45309,238.8515109,0.75085044,0.988920524,0.871914125,0.801832016,0.006648118,0.001695165,0.642934582,0.998138358,4
54366,933.319,389.9463531,178.055523,2.19002672,0.889664176,54925,263.0987288,0.61286468,0.989822485,0.784290638,0.674704935,0.007172614,0.000916881,0.455226749,0.996958745,6
69144,997.499,383.3073234,231.6006247,1.655035792,0.796820163,70302,296.7100859,0.744508571,0.983528207,0.873251672,0.774078834,0.005543609,0.001227759,0.599198041,0.991694205,5
44042,774.452,266.9780244,210.135433,1.270504553,0.616839608,44538,236.80375,0.773480857,0.988863442,0.922758141,0.886978434,0.006061896,0.002314411,0.786730743,0.99954499,7
30461,640.898,233.1305638,166.6941564,1.398552708,0.699098994,30811,196.9369183,0.755162754,0.988640421,0.931914755,0.844749461,0.007653411,0.002404067,0.713601653,0.998009524,2
32904,668.662,240.0670103,175.161431,1.370547208,0.683836185,33244,204.6818848,0.799145092,0.989772591,0.924794577,0.852603132,0.007295983,0.002378216,0.7269321,0.996294761,2
150738,1465.681,532.787063,361.850791,1.472394358,0.73398482,152131,438.0931208,0.729789397,0.990843418,0.881766706,0.822266814,0.003534524,0.000996694,0.676122713,0.995519268,3
34655,703.588,265.5994588,167.124163,1.58923434,0.777216055,35158,210.0574122,0.707317073,0.985693157,0.879708766,0.790880422,0.007664102,0.001849628,0.625491843,0.994053116,2
40462,733.598,248.2216581,207.7497855,1.194810659,0.547275239,40843,226.9753697,0.792005951,0.990671596,0.94480228,0.914405985,0.006134686,0.002645625,0.836138305,0.999026959,7
65909,1076.99,386.9199994,217.4342813,1.779480205,0.827163147,67278,289.6859423,0.666413889,0.979651595,0.71405431,0.748697257,0.005870518,0.00113784,0.560547583,0.997483327,1
31339,654.642,245.7888293,163.0658133,1.507298338,0.74823067,31665,199.7549852,0.813155163,0.989704721,0.918940238,0.812709779,0.007842906,0.002110565,0.660497185,0.995566309,2
47165,813.503,314.5014518,191.8888195,1.638977469,0.792296304,47624,245.0557959,0.685717193,0.990362002,0.895594432,0.779188123,0.006668111,0.001516184,0.607134131,0.995079162,4
72503,1048.874,409.7482505,229.4829452,1.785528115,0.828453137,74347,303.831675,0.697915965,0.975197385,0.82816944,0.741508169,0.005651466,0.001053913,0.549834365,0.981744717,5
38253,754.503,292.3137852,167.5594087,1.744538176,0.819403182,38857,220.6926195,0.808560558,0.984455825,0.844410107,0.75498533,0.007641591,0.001531502,0.570002848,0.994391729,6
54711,927.837,373.3052402,187.3321918,1.992744741,0.864971831,55389,263.9322048,0.780693493,0.987759302,0.798621766,0.707014465,0.006823221,0.001051677,0.499869454,0.996112226,6
32231,665.138,247.4505771,166.3260584,1.487743889,0.740407105,32591,202.5778462,0.797303649,0.988954006,0.915503742,0.818659825,0.007677409,0.0021272,0.670203909,0.997091771,2
38833,768.636,299.9610879,166.7458641,1.798911712,0.831254758,39550,222.3594191,0.790413189,0.981871049,0.825979682,0.741294215,0.007724386,0.001438819,0.549517113,0.98853277,6
31408,662.892,246.5555528,162.9998976,1.512611704,0.750290576,31842,199.9747675,0.692492559,0.986370203,0.898182503,0.811073874,0.007850088,0.00209554,0.65784083,0.995057738,2
74463,1056.402,410.4178411,232.7650657,1.763227828,0.823620246,75258,307.9110849,0.806863372,0.989436339,0.838478563,0.75023806,0.005511702,0.001077114,0.562857147,0.992445384,5
45838,806.261,291.871612,201.4447398,1.448891702,0.723635149,46355,241.5838452,0.696732026,0.988846942,0.886103024,0.827705865,0.00636746,0.001843529,0.685096999,0.992631358,4
79603,1099.178,429.9287571,237.4799943,1.810378842,0.833598674,80366,318.360939,0.765825829,0.990505935,0.827948349,0.740496963,0.005400911,0.001001705,0.548335753,0.992695445,5
55310,911.785,359.7136066,198.4319793,1.812780419,0.834083115,56095,265.3730944,0.809951968,0.986005883,0.83604304,0.73773438,0.006503591,0.001188319,0.544252015,0.986609395,6
32262,652.419,222.6986563,184.5129929,1.206953791,0.559941518,32563,202.6752432,0.781313572,0.99075638,0.952462642,0.910087409,0.006902816,0.002921047,0.828259093,0.999670452,7
42455,739.126,251.4739389,215.2834437,1.168106263,0.516832572,42756,232.4981395,0.778547982,0.992960052,0.976566338,0.924541686,0.005923306,0.002669623,0.85477733,0.998470752,7
42945,771.134,285.0266453,192.3731605,1.481634156,0.737881355,43412,233.8359943,0.805540966,0.989242606,0.907533713,0.820400472,0.006637016,0.001854625,0.673056935,0.997224143,4
73478,1011.417,376.0807407,249.5667142,1.506934696,0.748088686,74153,305.8677742,0.776001183,0.990897199,0.902623617,0.813303477,0.005118277,0.001381383,0.661462546,0.996780861,1
60743,962.318,396.2216487,195.9184927,2.022380038,0.869196456,61406,278.1014018,0.743961885,0.989203009,0.82426884,0.70188341,0.006522919,0.000976521,0.492640321,0.99630595,6
37600,749.282,299.1671654,161.1116364,1.856893594,0.842603896,38280,218.8008384,0.678210678,0.982236155,0.84160268,0.731366486,0.007956574,0.001404255,0.534896936,0.993246694,6
31821,649.681,213.7356452,189.9692019,1.125106823,0.458286561,32168,201.2852592,0.772354369,0.989212882,0.947378132,0.941748668,0.006716811,0.003258989,0.886890554,0.997846613,7
48335,869.579,344.7699023,178.9406185,1.926728013,0.854765364,48996,248.0766684,0.642223167,0.986509103,0.803255117,0.719542706,0.007132924,0.001179434,0.517741705,0.997547447,6
66178,1002.393,394.5140474,216.1699662,1.825017852,0.836517738,66871,290.2765002,0.796260423,0.989636763,0.827651395,0.735782419,0.005961408,0.00107777,0.541375769,0.988020442,6
29116,625.044,231.9911065,160.1432995,1.448646976,0.723523925,29390,192.5399766,0.782793386,0.990677101,0.936527196,0.829945507,0.007967822,0.002331942,0.688809545,0.997841865,2
68511,1014.54,393.7455185,223.5987805,1.760946628,0.823113853,69282,295.3488013,0.81370849,0.988871568,0.836434276,0.750100731,0.005747187,0.001122312,0.562651107,0.990798569,5
25576,596.602,225.7376431,144.7314481,1.559700025,0.767416478,25970,180.4560185,0.783722498,0.984828648,0.902969492,0.799405965,0.008826151,0.002223416,0.639049897,0.99672614,2
42111,770.714,281.0600854,191.3260234,1.469011275,0.732534442,42682,231.5542927,0.800133004,0.986621995,0.890879412,0.823860465,0.006674268,0.001896697,0.678746066,0.997085623,4
46870,820.738,310.9459382,194.0866552,1.602098496,0.781279491,47500,244.2882262,0.783831694,0.986736842,0.874370978,0.785629256,0.006634221,0.001558979,0.617213328,0.988836545,4
68309,1097.068,381.5750796,229.1517604,1.665163204,0.799593412,69725,294.913072,0.70008814,0.979691646,0.713215375,0.772883471,0.005586015,0.001229527,0.59734886,0.994683342,1
62169,1006.857,350.4064815,226.2702692,1.548619192,0.763560292,63136,281.3468131,0.746075749,0.984683857,0.770633986,0.802915551,0.005636354,0.001444966,0.644673382,0.998353572,1
