 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
120.109375,44.67595732,0.430139559,4.497491639,27.87191488,45.1977007,0
115.96875,52.14537035,0.048558406,6.933946488,,24.2856635,0
113.15625,45.03530516,0.277299368,2.52090301,16.33866286,94.24271344,0
93.9921875,41.04275516,3.641769711,2.714882943,22.02404006,84.35510899,1
105.8046875,49.55048855,-0.170036295,1.989130435,14.61475347,,0
117.40625,47.0568867,0.232531051,3.362876254,21.07941093,65.53764746,0
116.515625,49.3202203,-0.129476736,2.884615385,18.6473181,75.13682982,0
134.09375,48.34938558,-0.106943499,4.304347826,24.68031756,60.3107299,0
133.7109375,50.65202247,-0.191934001,1.579431438,13.48904715,170.407863,0
113.2421875,45.09915224,0.383379531,0.533444816,8.80994337,612.9764788,0
91.2265625,55.54210324,0.771035522,35.8235786,69.81180971,2.043154924,1
126.6640625,47.12056964,-0.057811734,3.79180602,22.22504161,63.36080527,0
105.0625,40.88641851,0.723015031,3.660535117,20.98004661,57.10896373,0
121.3984375,43.97803782,0.327801088,5.867056856,26.82003479,31.81935124,0
124.546875,49.49066506,-0.637538531,2.343645485,13.47305504,128.2210244,0
97.40625,42.12730659,1.036234918,1.60451505,14.92892682,173.9017785,0
131.40625,53.50824082,-0.184864485,6.304347826,30.23018184,31.0946679,0
79.2578125,42.21249187,1.340728416,5.799331104,29.59141835,,0
108.8828125,41.86597311,1.079684634,2.560200669,14.17982532,110.8545857,0
129.6875,48.87719784,0.088377414,1.35367893,12.88965887,251.9237296,0
124.953125,38.80658356,1.249571809,2.556020067,14.24203253,107.2569693,0
89.796875,38.43792873,1.909028184,5.288461538,26.48637374,38.50191108,0
107.2734375,42.95195624,0.827801726,2.682274247,17.47083724,72.75077547,0
85.671875,34.3136064,7.070719335,27.96488294,53.62183736,5.200949801,1
135.2421875,51.54378389,-0.348838255,2.782608696,18.70563823,91.07403184,0
53.7890625,30.06208481,18.01165504,30.67056856,67.75205759,2.336556152,1
133.3671875,56.54462716,-0.481222279,2.757525084,18.03943289,99.69278934,0
117.1171875,52.18501058,-0.621616802,4.914715719,27.40424651,37.24702081,0
137.3515625,51.11225236,-0.194805952,1.445652174,,244.2648556,0
119.9609375,45.86961861,0.681754157,0.97909699,11.2401751,258.9899708,0
85.171875,33.49746011,3.86965136,1.872909699,14.77865343,128.6747222,0
143.109375,43.2281799,0.19062993,1.651337793,13.40486134,151.9608807,0
143.328125,54.97813619,-0.630942333,3.972408027,19.57534303,54.67860865,0
139.6875,45.73236511,-0.173114678,99.17140468,89.87525665,-1.904858286,0
107.5,53.15190495,-0.384323712,12.06438127,39.46413683,9.888222715,0
80.4375,48.13972989,2.362365961,32.72324415,65.51169439,2.127182323,1
125.1875,46.6438886,-0.122981569,3.456521739,22.39107299,66.65757021,0
108.3671875,41.15896604,1.025186633,2.526755853,17.45505801,88.4612056,0
138.96875,45.36775726,0.255742797,7.759197324,41.75158108,25.15762007,0
134.140625,50.56149325,-0.269270839,3.739966555,20.8869014,63.32873961,0
110.328125,49.52715628,-0.179625348,1.933946488,,131.9612833,0
123.0078125,51.40669583,-0.185199888,2.178929766,16.0028663,125.7699534,0
124.71875,49.38986129,0.042140166,1.824414716,13.15209227,174.2535062,0
118.5,47.63156123,0.534506904,2.915551839,16.51968702,100.7654495,0
111.5546875,49.04666283,-0.412652947,107.7734114,71.10104917,-0.675036756,0
163.7890625,39.26187168,1.253880462,2.83361204,21.19360289,70.56674883,0
83.234375,38.23825072,2.131345584,1.997491639,19.22792772,120.0594179,0
115.96875,44.00176444,0.287008661,1.206521739,,312.421943,0
119.2421875,40.90609408,0.469147211,2.183110368,18.4775218,91.22848707,0
146.1796875,44.67039596,0.259498525,1.72993311,11.70683448,206.9702029,0
104.9375,53.5503195,-0.314923126,26.35618729,62.49935293,2.604031276,0
118.09375,54.12838291,-0.444374407,2.925585284,18.41709202,80.96298845,0
130.6953125,49.91094547,-0.088161223,5.290133779,29.94144681,37.74369583,0
118.9921875,51.56950651,-0.289735963,2.524247492,19.9873768,88.53577329,0
122.65625,45.2902855,0.451146835,1.921404682,14.10379026,135.8978366,0
122.46875,47.93011473,-0.153882174,3.855351171,21.64864567,50.18313992,0
140.328125,48.9462571,-0.402983824,1.601170569,12.93515983,187.509478,0
118.7109375,53.22595589,-0.309397755,2.461538462,19.59137819,102.8217474,0
83.078125,37.21277699,2.713111233,1.557692308,,159.8168356,0
98.1875,43.7745913,0.321881912,2.289297659,14.3029192,122.310139,0
119.90625,55.72609318,-0.501388304,5.623745819,28.25650968,37.49910839,0
106.640625,51.77727759,-0.411330974,6.685618729,29.80583477,24.45966975,0
114.0546875,52.39025861,-0.213894477,1.64548495,,141.4193368,0
133.640625,52.53105248,-0.469219404,1.25,11.7200572,241.8237051,0
124.546875,48.53395386,0.159703271,2.043478261,12.42643029,166.2450081,0
128.7421875,43.7441507,0.688671788,1.397993311,13.52801364,171.2226622,0
101.203125,47.59502984,0.150056387,1.72826087,14.08943854,138.8602892,0
115.296875,47.98182588,0.09361128,5.047658863,24.70606948,39.44308915,0
134.8359375,50.72363498,-0.243263644,2.269230769,18.35189536,89.74845566,0
113.2421875,49.41671436,-0.172755293,3.295150502,17.18400351,65.346297,0
116.90625,43.39182626,0.089372194,2.287625418,17.22575502,107.6465671,0
110.75,48.02587193,0.20288449,1.401337793,11.88522866,219.4331558,0
119.7421875,55.15493038,-0.589716241,3.235785953,,63.2650034,0
124.765625,49.29510694,-0.370240103,2.256688963,15.09984043,114.2259608,0
130.3984375,49.18481407,-0.181544883,2.352842809,15.24545824,118.0272345,0
128.3828125,51.12929705,-0.192755711,22.01170569,59.72468773,4.987446703,0
122.015625,43.33986047,0.539855267,0.934782609,12.76815754,233.3955719,0
155.1171875,43.03461926,0.754598021,2.622909699,16.30901766,101.2025928,0
115.71875,50.80291845,0.076632337,1.564381271,15.87866942,147.1723234,0
92.671875,42.18858506,2.922436433,11.81354515,,14.78652848,1
131.421875,46.59761417,0.382735023,2.409698997,13.59166967,126.5062718,0
110.4765625,48.85229089,-0.134392329,4.222408027,20.75113003,39.55598706,0
135.921875,52.8672585,-0.132671421,0.956521739,10.09684457,360.5597251,0
105.09375,39.22838527,0.898384042,3.549331104,21.06861083,65.65152341,0
85.53125,36.60983848,2.490198317,2.865384615,15.20845476,89.94164936,0
135.8359375,49.46001816,-0.076658066,1.247491639,10.65915933,293.25189,0
54.3203125,41.48718432,11.20132794,87.5735786,73.66302493,-0.588894016,1
109.6796875,54.31072834,-0.212051252,2.795150502,,82.37637111,0
109.5390625,42.99126044,0.28155092,1.139632107,10.76301737,293.9065769,0
99.6015625,35.95555847,2.091819403,2.653846154,18.17075024,76.37862035,0
138.6796875,45.97331658,-0.024402231,15.12374582,42.67887486,7.485031074,0
90.9921875,43.89805237,1.218835491,2.738294314,19.80935656,74.58950321,0
132.0546875,46.93068502,-0.122367908,0.989130435,10.00555275,379.4835771,0
56.4453125,30.81923319,13.44273029,5.030100334,29.73690258,38.8527305,1
160.59375,45.628157,0.425261242,2.064381271,14.43732976,138.0163273,0
59.9921875,32.61985019,12.00413767,18.78428094,48.12233874,7.698403793,1
139.9296875,48.02622714,-0.1255298,2.446488294,17.21994195,91.35731468,0
130.34375,55.89141782,-0.611238169,11.05016722,46.58789828,16.81773008,1
120.21875,51.13965827,-0.28927795,1.06187291,11.57379339,291.5132692,0
83.1640625,36.02988719,3.138989762,2.705685619,15.98767296,87.42504691,0
95.3125,47.25508405,0.208187678,1.66638796,12.50056483,196.943754,0
97.4375,44.45270485,0.212829422,4.890468227,24.43386835,30.78243085,0
121.7578125,55.13998465,-0.238010112,1.97909699,15.01722749,121.2368847,0
67.71875,32.79384887,12.73157816,6.147157191,,31.48066694,1
101.7109375,38.38704053,1.82809812,3.022575251,17.3213864,64.14897621,0
115.578125,41.49503159,0.807452446,3.129598662,22.8592266,66.55412038,0
135.2578125,46.54303219,0.345390822,1.570234114,14.67556328,,0
80.140625,42.84906912,1.160605685,2.576923077,19.67562885,77.78908034,0
131.4375,51.842422,-0.295901242,2.063545151,17.35810054,106.5013931,0
99.703125,48.14761796,0.436681623,2.054347826,13.99054469,122.9374547,0
101.7734375,50.66822458,-0.16617109,2.472408027,15.39437225,102.595064,0
111.7734375,42.2267345,0.504145809,1.74916388,11.59246487,211.637227,0
119.328125,48.14222247,-0.015905671,18.48578595,44.44859831,3.457102178,0
122.6796875,58.82932591,-0.694777891,6.754180602,32.20621953,27.86806641,0
145.296875,42.41523889,0.419713733,2.852842809,17.54854948,84.43388716,0
119.7109375,41.02841095,0.85367494,2.794314381,19.18784544,70.09196274,0
129.7890625,52.55839793,-0.242106896,2.496655518,16.50015168,82.83031023,0
46.5703125,29.19778555,29.26685,21.29180602,,6.384247223,1
97.984375,42.40374843,1.185872209,2.533444816,16.64677453,88.9844715,0
110.7578125,54.31012597,-0.564227383,1.559364548,16.17361867,189.0253296,0
150.0703125,46.6833053,0.18762009,3.695652174,18.10133168,53.76201199,0
110.5234375,43.85611503,0.381781209,2.911371237,19.17352998,84.62921125,0
117.0390625,41.75812091,0.691404567,1.851170569,17.3690877,117.4130599,0
101.21875,47.90288638,0.538280108,4.559364548,27.6058738,39.28218102,0
83.078125,35.23173493,3.185029783,4.108695652,19.81317147,46.5659374,0
99.2890625,47.39134816,1.042189754,1.627090301,14.68008008,139.5509004,1
109.2109375,53.37699826,-0.378062872,5.690635452,29.59500228,35.51526125,0
88.15625,33.5997669,3.610585758,2.660535117,18.96287028,77.19539925,0
86.9921875,37.72298207,1.845347858,2.118729097,,137.9554881,0
110.703125,45.73144422,0.139298593,2.027591973,12.46949755,164.7107528,0
109.3515625,42.42743619,0.828258756,0.717391304,11.33867793,370.9374617,0
98.984375,50.72551509,0.659186841,0.929765886,10.54374945,345.0708148,0
142.7734375,47.31563148,0.189304009,7.439799331,,22.7987271,0
115.6640625,40.00415552,0.988207418,21.4138796,,4.068173788,0
121.5,47.9177355,-0.284193243,1.349498328,12.92459187,209.601785,0
129.296875,52.39563427,-0.008265002,1.97909699,15.43847638,123.0131031,0
113.8359375,45.01471588,0.435642127,2.653010033,19.16904641,72.17519667,0
126.375,50.80523472,-0.02709776,2.380434783,15.01286801,97.61437693,0
137.5859375,46.0272554,0.345266118,1.495819398,11.64658573,215.2280716,0
79.0859375,33.69695539,4.555680619,4.440635452,19.93850884,46.12936028,0
140.75,53.79184418,-0.669606057,2.731605351,19.13914123,79.66906581,0
103.3515625,46.06459287,0.371861062,2.20735786,14.08925725,118.1131241,0
127.9453125,53.36611586,-0.385922009,3.109531773,17.43652251,90.83570399,0
102.0078125,45.88921716,0.384352727,2.336120401,,111.5466697,0
139.2421875,43.60435509,0.151672904,19.83026756,49.13520137,4.701859101,0
143.2578125,52.44688475,-0.545148578,13.58110368,46.69094586,9.980538668,0
86.875,41.70469098,1.496190042,1.163879599,12.85882567,213.426502,0
130.9609375,43.10042821,-0.006333665,5.926421405,29.18519355,36.88443917,0
16.453125,36.8209051,24.51982375,57.12959866,48.85663376,3.527974111,1
128.0546875,60.65196676,-0.699892982,2.626254181,16.71294973,89.05951813,0
129.2109375,50.87924619,-0.18951706,2.030100334,13.54717128,128.7781498,0
46.0234375,37.22240271,13.10900637,20.84531773,53.29952895,6.516311164,1
113.2109375,43.04678638,0.278650083,15.53177258,45.3659755,7.171746216,0
142.4296875,50.70837018,0.087346579,9.459866221,35.48765711,16.81330864,0
106.25,47.54833068,0.574942953,3.424749164,,55.50601371,0
141.109375,46.1646568,-0.392803673,3.565217391,22.76221994,56.53888996,0
107.8984375,40.19538994,0.594479862,2.322742475,16.47780055,98.04498483,0
114.140625,50.19473553,-0.093180836,0.844481605,11.56474697,,0
129.4296875,51.11914447,-0.015090877,2.506688963,14.45645481,114.7596934,0
122.921875,49.54347986,-0.464245617,1.071906355,14.60310523,237.3145092,0
90.2890625,48.14320311,-0.02067289,1.683946488,16.05890421,127.5933214,0
112.234375,48.58618058,0.072638258,1.068561873,10.45048758,340.6348318,0
136.1015625,47.24501294,-0.035442475,3.449832776,18.33832888,65.09072745,0
134.640625,44.30588533,0.479251794,1.93812709,12.48013208,163.718278,0
146.15625,58.79498776,-0.257136345,53.79765886,76.64411433,-0.431237893,0
114.7734375,46.04298515,0.107524411,169.861204,78.00111996,0.577776491,0
126.75,50.48622956,-0.379142572,2.887959866,22.78705748,72.63329758,0
122.6796875,50.10659475,-0.223850373,28.69397993,55.71631439,1.98616619,0
88.8984375,35.54373183,2.79020942,2.847826087,16.44704445,71.21221042,0
125.6328125,50.33231304,-0.266813252,2.835284281,16.62528575,83.82195871,0
147.40625,46.1462413,0.53555212,2.950668896,17.15384084,86.42141027,0
120.5703125,46.66865979,-0.346191129,10.33026756,41.79865483,17.55165282,0
103.1484375,39.00602715,1.367814351,4.373745819,21.60406749,47.1625121,0
82.890625,46.99604943,2.687552353,137.8494983,98.27787592,-1.54997588,0
96.8203125,46.2276016,0.019975519,149.6187291,70.04858646,0.393388444,0
102.4375,41.52874569,1.047030081,1.638795987,18.07624968,136.2531031,0
129.2109375,50.88262417,-0.190992376,1.352006689,12.08051325,245.4930714,0
120.640625,56.05643562,-0.577985533,6.816053512,29.41877787,27.39578076,0
120.734375,46.53081714,0.208336272,2.736622074,16.17096256,80.30623771,0
116.0703125,44.30296682,0.236188933,4.89632107,24.47487183,40.31092576,0
94.3359375,46.31655302,0.096321526,6.661371237,32.03525252,26.45640876,0
106.953125,42.58866842,0.873690532,1.540133779,11.20637486,242.0184093,0
127.25,43.66402266,0.551867096,4.598662207,27.80193561,44.62062397,0
137.484375,51.00198899,-0.074809081,0.867056856,11.6492016,305.172682,0
77.6875,41.74583624,1.904372361,1.346153846,11.82695367,209.814162,0
129.734375,46.96216635,-0.085986784,2.794314381,16.39896097,92.74908115,0
136.359375,48.80553477,-0.164326483,1.131270903,13.72942031,201.9035884,0
104.5390625,44.0184447,2.280303458,30.06270903,63.07054166,2.841017681,1
142.9453125,39.98091509,0.940206147,2.817725753,16.96766215,86.97717138,0
124.765625,49.19690736,0.05011422,2.100334448,13.11952896,151.262872,0
113.703125,55.14828864,-0.026164896,3.480769231,,68.36436366,0
78.3515625,38.05271628,2.631317628,1.301839465,,188.1627265,0
77.0078125,47.94047352,1.925759578,22.07525084,55.06049597,4.924128865,1
104.1015625,44.7649835,0.397922308,2.179765886,17.74226362,117.4629336,0
119.65625,49.80390257,-0.162415373,7.10451505,,30.38356603,0
157.921875,45.30566489,0.309464272,1.612876254,,198.1068879,0
80.140625,38.20559808,2.314235496,10.94481605,41.34398038,14.24360181,0
118.21875,39.35990534,0.611586552,2.372909699,16.90920279,,0
108.0390625,43.09553384,0.574946684,1.447324415,10.37449606,313.9159945,0
121.46875,44.34645869,0.469743025,1.502508361,11.2620427,239.4209475,0
106.59375,49.07908756,-0.005840051,2.696488294,20.31562872,83.40673849,0
110.328125,47.64601068,0.143113855,4.487458194,21.71545255,39.50609715,0
94.546875,44.63005213,0.87834695,2.556020067,15.23053741,92.70769844,0
129.1484375,53.2607222,-0.161150121,2.953177258,16.39630888,81.06391004,0
110.4921875,52.00045013,-0.19253679,2.032608696,13.82601301,140.5601875,0
133,45.12153726,0.289351296,2.251672241,17.05845857,101.7693895,0
123.9140625,52.56618259,-0.540122547,1.734113712,13.6134969,185.6107629,0
117.78125,62.81022228,-0.916556423,3.718227425,21.82420725,49.24447955,0
127.90625,56.41745041,-0.466256471,5.56270903,26.94827041,28.56733978,0
109.34375,47.02765767,0.368740402,2.698996656,,67.18602103,0
109,41.68276772,0.700027013,2.674749164,16.69489331,77.32265651,0
122.40625,49.82303645,0.015788815,2.489130435,14.79669522,98.78589648,0
115.2734375,52.33198037,-0.130728169,1.39632107,13.81126194,155.3369845,0
131.9296875,46.42655214,0.016222596,4.467391304,26.62152247,43.56298552,0
117.234375,49.42773835,-0.331094877,2.030936455,14.86555848,122.8896917,0
87.75,38.20462996,2.376165789,2.226588629,15.08209404,102.7323589,0
126.15625,54.97534071,-0.493655333,5.31270903,25.6966001,35.36358644,0
140.9375,46.92326682,0.211049991,2.509197324,16.29578445,96.23614886,0
96.171875,36.40915694,2.025831656,2.806856187,14.9904759,86.97075873,0
78.8125,39.844375,1.847020689,7.369565217,31.83533948,19.40842021,0
20.984375,37.13951408,26.19715169,70.02424749,75.51020605,-0.697271866,1
117.5546875,45.20056149,0.663915384,2.153010033,15.64149462,97.09075921,0
115.1875,55.54766394,-0.387321755,4.358695652,,,0
123.40625,57.97216971,-0.739849897,2.051003344,13.39494891,139.3454495,0
144.53125,52.01290968,0.033192742,1.712374582,11.24718682,230.382285,0
14.984375,31.6415432,37.83680375,87.14882943,69.73715288,-0.492008325,1
112.6875,47.18427141,0.369978574,6.911371237,32.07368457,24.44189947,0
122.109375,46.44977704,0.198942255,1.076086957,10.33081875,349.9982458,0
106.046875,45.70589735,0.946468533,20.75334448,51.12598575,,1
79.171875,38.55335373,2.169522577,1.622909699,14.65355015,137.5152257,0
121.5390625,45.72521568,0.287432642,0.983277592,12.82052811,248.8015312,0
130.265625,45.01692119,0.435549331,4.648829431,28.9465906,41.24925539,0
104.078125,36.64560201,1.966926906,1.126254181,11.15173306,273.3748667,0
114.9921875,46.20868021,0.582755505,1.25083612,13.44662274,206.1020529,0
107.109375,44.56232194,0.748861621,3.918896321,25.88589466,50.18217653,0
8.1015625,31.35154498,38.48028348,92.85618729,54.66816332,0.696454218,1
128.3125,54.37295255,-0.48429526,1.986622074,15.0614068,120.8250818,0
63.1640625,37.62661486,8.719977631,125.5309365,89.5346379,-1.314984898,1
116.1171875,43.70508786,1.008541168,1.815217391,17.34521039,111.8167692,0
100.984375,56.60830112,-0.143023485,5.711538462,28.86552666,42.09565428,0
120.828125,45.91774394,-0.072662135,2.929765886,19.8829371,86.30498304,0
119.8203125,51.83423603,-0.428275074,2.586956522,16.25589568,89.69154477,0
105.171875,49.32309129,0.350199007,1.513377926,14.98836745,,0
121.5625,51.18253944,-0.000855229,5.331939799,28.71380548,35.19956227,0
75.4296875,35.16916343,3.832179101,8.842809365,35.24968806,19.00273947,0
74.546875,39.23723108,7.96573733,13.0493311,44.73781003,13.32144303,1
119,56.05605453,-0.33503166,4.355351171,24.06547604,47.88552821,0
102.9296875,35.80550403,2.044358259,1.392140468,14.17565056,,0
14.6328125,34.37587978,24.27063395,125.3294314,54.77622617,0.173238772,1
137.7109375,46.37940551,0.165197047,1.627926421,18.03140672,130.2418431,0
