 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve,target_class
147.0703125,45.58203175,-0.417425064,0.820234114,11.08466771,16.15530276,0
93.3359375,45.6058654,0.537548554,2.510869565,13.777158,8.826058342,0
103.828125,45.09193896,0.521968842,1.064381271,,18.1481764,0
75.7734375,34.39368012,1.179378924,2.949832776,16.49305595,7.53028086,0
125.5,46.5639681,0.202991542,0.714882943,8.404876704,24.27381059,0
147.1640625,54.89148063,-0.223358067,2.039297659,16.99983162,10.62605183,0
148.1015625,52.70419217,-0.337525516,26.38210702,54.66944125,1.697281566,0
115.0234375,54.11784953,-0.018054621,1.407190635,13.02655823,12.55959787,0
133.1796875,45.73999781,0.121208569,1.443979933,12.18225746,11.69160598,0
107.4765625,54.12470624,0.273396446,5.261705686,24.95140907,5.843750318,0
144.7734375,51.76059898,-0.214620471,90.33361204,,0.056649469,0
33.3203125,33.01868164,4.647928345,139.1722408,72.7871118,-0.31980499,1
97.1640625,36.96234937,0.610089104,4.442307692,22.13316756,5.774079997,0
101.921875,48.42997673,0.298718329,2.586956522,15.20792228,8.827830642,0
113.2421875,52.29554625,0.256158955,1.278428094,11.31201907,14.00764443,0
132.03125,48.31244947,0.085750979,1.884615385,17.79402019,10.800786,0
127.9453125,49.7988624,0.154423984,2.176421405,15.31431487,10.5184923,0
112.953125,42.98052964,,1.413879599,15.60722245,11.91019989,0
117.71875,44.56665259,0.539632014,1.965719064,12.37558804,11.13653154,0
25.4453125,31.24995215,5.365693006,50.27759197,65.14055962,1.376166315,1
115.1875,42.85873416,0.316183033,1.693143813,,11.70295545,0
114.6640625,47.5187919,0.103979214,2.885451505,21.27690716,8.311412859,0
113.03125,44.25987487,0.168494041,7.356187291,33.3513056,4.588896636,0
97.2734375,36.19127028,0.524688757,2.263377926,14.79729355,9.280698058,0
105.4921875,46.65481555,0.226222799,2.503344482,14.16384613,8.953382073,0
95.390625,45.42236412,0.538937729,30.6229097,63.46941783,1.776940899,0
119.625,48.54282903,0.437014545,2.12541806,13.15679776,9.880974916,0
93.453125,47.23608581,0.724924739,5.573578595,29.38082505,5.611396876,0
118.671875,61.23419559,,3.180602007,,7.517279643,0
94.6328125,36.21914012,0.330707479,2.534280936,21.23730379,8.744139992,0
92.609375,50.42231562,0.8766966,3.287625418,17.99932777,7.303059165,0
138.28125,48.28689287,,2.598662207,16.9182907,9.040457389,0
127.5703125,51.49676622,-0.111681163,4.921404682,26.11212977,5.732764676,0
111.7890625,52.68147984,0.296538328,2.466555184,20.79606468,9.087017126,0
118.4453125,46.98616961,0.148198217,4.797658863,28.2397025,6.41857635,0
90.2890625,45.45553328,0.339920321,4.296822742,25.87281776,7.100010086,0
112.7421875,54.14826955,0.57316435,60.4222408,72.82610759,0.753237674,1
128.875,52.75192532,-0.10772537,1.993311037,16.54945832,9.535645001,0
135.3671875,45.241517,-0.147412041,2.742474916,22.71627167,8.89029666,0
123.03125,56.58620877,-0.076692455,4.341137124,21.54389654,6.881114941,0
110.8515625,50.49800272,0.25101033,2.010869565,13.13344357,10.77773853,0
121.9140625,47.35471653,0.166023964,2.818561873,21.26197534,8.202457469,0
89.3359375,37.99635619,0.519000241,2.014214047,13.44108781,10.8595071,0
148.90625,44.25043035,-0.158846605,2.617892977,16.00852556,8.75740228,0
121.96875,52.90084142,0.257127656,1.802675585,,11.16593181,0
127.7578125,38.48025997,0.095740602,5.466555184,28.0437973,5.398380306,0
119.5,41.58763338,0.27592777,1.801839465,13.86967639,11.29478129,0
106.1875,43.35513774,0.037817645,0.760033445,11.60981196,18.30306725,0
113.2109375,49.30559241,0.448273601,3.530936455,20.45305939,7.632567428,0
111.4140625,51.35971904,0.203979579,2.16638796,,9.718908124,0
112.2109375,37.97689518,0.145706082,21.95986622,58.82284549,2.47074354,0
135.203125,47.10532736,-0.021817372,25.83110368,64.35764334,2.114647019,0
110.484375,45.80836175,0.373527785,0.829431438,11.28052173,16.1071543,0
24.7578125,30.23624328,,113.7090301,85.28956551,0.027521155,1
120.453125,49.92570408,0.101192665,4.274247492,21.38596668,6.546668715,0
122.1640625,42.34655707,-0.036628265,2.788461538,15.73158744,7.89612168,0
133.6171875,60.14528258,-0.106077253,2.224916388,,9.744411275,0
108.265625,48.93689884,0.58196655,2.262541806,14.26022962,9.836366472,0
129.8046875,47.32402577,-0.015331362,9.013377926,37.22996179,4.216576559,0
80.5234375,54.07618538,1.390950312,66.31187291,77.54995516,0.870147339,1
104.828125,51.93853179,0.402108783,2.444816054,17.60509195,8.567573097,0
125.0546875,42.29053318,0.211890494,5.977424749,30.91811916,5.45952163,0
110.5546875,55.00679057,0.2889794,3.639632107,19.92888027,7.207992405,0
89.671875,37.52105854,0.601359824,2.54180602,17.22589707,9.405202323,0
100.4296875,46.21260035,0.56868656,3.02173913,18.73524915,8.098372381,0
129.84375,41.08916324,,2.393812709,14.02558324,9.182906756,0
125.9375,54.51200413,,0.839464883,9.758761489,18.8029448,0
87.125,35.8407938,0.599173734,2.336956522,18.29887524,8.851215769,0
111.734375,57.72462705,0.178544354,5.745819398,28.40204561,5.737869802,0
99.5859375,46.28976793,0.611001,11.24832776,42.57913395,3.854906884,0
85.2265625,36.12266749,0.663930956,2.681438127,15.87033654,8.498761341,0
129.875,52.43492991,-0.1411654,0.828595318,11.22221064,16.2258619,0
91.7109375,41.44332582,0.632738177,11.98494983,,3.548825995,0
122.5,46.00424573,0.318618763,2.076923077,17.20127074,9.847657658,0
128.78125,49.03792179,0.093784138,8.848662207,38.5564522,4.385354135,0
138.4296875,52.25428864,-0.177426602,1.923913043,17.21223208,10.58460212,0
31.25,29.7943472,,19.06939799,51.18329936,2.966936784,1
108.8203125,51.02518275,0.507466365,2.474080268,14.95903538,8.784109623,0
133.125,45.87261574,,2.564381271,18.03211652,8.059278165,0
129.9296875,52.11318565,0.17783901,2.555183946,15.8102079,8.941180403,0
79.640625,32.94164689,0.981903415,1.407190635,10.89838663,13.98517336,0
111.140625,44.16300318,0.37485455,0.821906355,11.48232123,16.8027384,0
127.3125,48.54230597,0.403844919,3.690635452,23.09703131,6.964064669,0
111.3203125,41.86603143,0.233434049,2.87458194,21.07502102,8.308187302,0
87.0546875,39.81918284,0.63385693,3.055183946,17.24189398,7.836651265,0
120.3125,48.97587895,0.340131465,147.0225753,88.72365307,-0.799010975,0
131.6953125,50.55760307,-0.04821335,1.501672241,11.89948836,12.32831062,0
110.421875,45.77024985,0.37904642,0.761705686,10.26875827,18.87990951,0
106.2890625,42.36728402,0.304728032,0.842809365,9.835624289,18.10163502,0
99.1640625,40.17224192,0.391883591,3.751672241,20.52291416,6.638846262,0
118.609375,53.196457,0.386486255,6.880434783,31.45280882,4.726094845,0
134.0078125,57.18152238,0.102930658,44.73076923,77.12641811,1.167820064,0
135.1640625,48.83978548,,2.584448161,16.18621959,9.183111777,0
129.046875,52.99909483,,4.759197324,27.0226068,6.36939447,0
108.8046875,44.8469722,0.341230484,3.255852843,20.67954471,8.388128429,0
124.625,52.01051576,0.02766102,3.058528428,19.02550442,9.083467732,0
138.4921875,60.34497132,-0.133531761,1.851170569,,11.50686746,0
122.4453125,51.8033856,0.058693361,55.34197324,90.62547951,1.132441144,0
130.2578125,51.03831987,0.009638752,2.22909699,16.36521996,10.11661912,0
98.203125,48.09355456,0.318348374,2.759197324,15.06137524,8.453216591,0
58.4375,47.26963051,2.148539156,55.52006689,74.83821189,1.13811631,1
117.2890625,57.82694446,0.093718733,2.898829431,14.89345545,8.373217537,0
65.9375,35.33981245,,15.68478261,,3.507107423,1
101.703125,47.62768355,0.2233661,1.203177258,13.2316519,15.17421845,0
106.4296875,47.67888743,0.49845923,3.518394649,24.58152424,7.345052912,0
108.296875,42.91622642,,3.217391304,22.6378992,8.180308824,0
140.6171875,41.24793955,0.058702942,1.615384615,12.84311942,11.72015722,0
118.828125,50.55444302,0.126804587,4.265050167,21.66071184,6.70467075,0
115.015625,48.92053256,0.101683472,13.74414716,44.97676573,3.169527936,0
136.2421875,52.08162855,-0.173853371,10.84531773,40.29909482,3.774310774,0
127.53125,54.94868878,-0.049833761,1.279264214,11.52272459,13.20342712,0
112.7734375,45.49265305,0.37845838,4.621237458,25.51053,6.09866249,0
121.8203125,49.49785879,0.161073472,6.474080268,29.98004069,5.383098658,0
139.3671875,49.40266173,-0.087925217,6.176421405,28.60148532,5.880386974,0
153.515625,44.32655531,,2.581103679,15.45186541,8.55801915,0
70.265625,36.28327877,0.902316451,1.522575251,15.24275118,11.97881943,0
107.7890625,46.57078825,0.352985484,2.06187291,13.60618531,10.28214335,0
124.5,53.52160779,0.034350013,2.151337793,17.63432935,9.624465601,0
92.734375,34.77280825,,0.740802676,11.64424043,19.02226595,0
118.2265625,49.81735623,0.385291587,1.029264214,12.43847655,14.90819615,0
130.7265625,59.37509406,-0.058869538,2.977424749,17.30110071,8.31057945,0
83.2421875,32.35297178,1.123727606,6.806020067,33.9486997,5.190254661,0
121.828125,43.70231497,0.234856672,1.131270903,12.76296608,15.31812245,0
116.7265625,42.16572861,0.161782762,2.300167224,18.38866981,9.215087982,0
113.5390625,39.56124649,0.458824528,2.279264214,13.56918127,9.564840347,0
94.796875,38.88913718,0.578815118,2.032608696,13.89496336,9.891474772,0
118.5234375,48.20447413,0.084168553,2.355351171,13.54485845,9.648579966,0
185.2578125,63.00387464,-1.738020762,184.6889632,71.86430621,-1.013736501,0
101.71875,40.94698125,0.517195769,2.679765886,15.83052886,8.191362605,0
136.546875,44.74962629,-0.053491991,0.579431438,9.355102252,21.15584496,0
146.4296875,46.56341167,-0.339591121,5.523411371,29.59922297,5.781407844,0
134.9609375,49.55432662,-0.135303833,10.69648829,41.34204361,3.893934139,0
120.796875,44.30458487,0.187172436,1.801839465,11.97942899,12.08240964,0
124.328125,49.50459407,0.188985927,2.894648829,18.79476208,8.136349548,0
120.7890625,51.32854535,-0.014726841,2.112040134,12.63624699,10.73396959,0
89.46875,36.90040174,0.661990223,1.610367893,,10.81406239,0
163.4296875,43.74190704,-0.381954818,1.913879599,12.84933693,11.08968644,0
123.6171875,52.16307379,0.032634719,0.701505017,,21.20130294,0
91.5625,39.00635966,0.409760651,2.567725753,,8.619903151,0
121.8203125,44.99885998,0.149165972,0.713210702,10.5317894,19.6561165,0
129.5,47.25545603,-0.222027766,2.68645485,14.72357961,8.274243162,0
129,56.41088104,0.104695682,7.118729097,26.94580124,4.381993438,0
113.171875,58.12299854,0.168367104,8.057692308,33.4984278,4.306296601,0
92.8046875,43.35537355,0.670536486,0.511705686,9.089982915,22.14937084,0
114.21875,49.22111105,0.038010345,1.952341137,15.9386964,10.00690197,0
111.1484375,36.48439089,0.167595987,1.664715719,16.67560228,11.37203508,0
104.3125,43.63050646,0.186498106,1.31270903,11.17835966,13.78019237,0
124.6875,55.4347519,0.013788634,2.239130435,13.99783812,9.38285004,0
105.5234375,43.91041392,0.828310557,23.04264214,,2.351130353,1
138.1171875,50.0424228,,2.421404682,,9.211956256,0
126.6640625,50.46088791,0.074932992,2.243311037,16.29889599,9.701439754,0
91.953125,44.54875478,0.849315069,35.50250836,69.73682607,1.586333182,1
101.765625,54.20973223,0.459661344,4.383779264,21.87301535,6.264154176,0
127.7265625,38.11694891,-0.031203018,4.50083612,26.04939672,6.308897455,0
26.2578125,49.60173354,3.175990643,181.7466555,60.77609984,-0.379428078,1
52.0234375,50.46881228,2.375169291,29.13795987,68.68485199,2.061462207,0
113.0546875,42.42443808,0.261455215,2.511705686,18.24280763,8.632358299,0
76.5625,34.82854208,1.676975263,49.52759197,75.23797301,1.114572564,1
138.765625,54.56496764,0.070279887,5.337792642,27.93592663,5.700615696,0
142.5234375,49.59334079,-0.273863878,2.435618729,15.23516995,9.066347073,0
110.0546875,45.56405323,0.379362611,1.261705686,13.03215364,13.29426709,0
45.5078125,30.51280369,3.755943078,39.13210702,70.8063042,1.80549339,1
137.3046875,51.87899963,-0.076289817,3.215719064,22.06959849,7.642947839,0
115.5,50.61018302,0.374200473,17.93311037,50.67257219,2.725885786,0
116.21875,49.61223663,-0.04843176,1.507525084,13.91994948,11.45023719,0
133.96875,54.42669059,-0.208422583,2.544314381,16.48265155,9.244745593,0
93.609375,39.70658682,1.030164248,1.839464883,14.80150656,11.29258252,0
139.7265625,43.45664413,-0.211142268,3.381270903,22.10790164,7.663570371,0
81.2265625,41.57940725,,3.391304348,24.44423846,7.773896684,1
109.65625,43.64727896,0.243084899,1.265886288,11.61417973,14.19499402,0
98.6328125,36.18849763,0.718190755,5.039297659,26.93220699,6.388136865,0
111.4140625,51.93332976,0.331940415,1.928093645,12.08276281,11.35297329,0
122.859375,44.44637471,0.323658592,8.094481605,37.34831444,4.685208789,0
131.7109375,46.80480617,-0.127319051,5.183110368,30.45451264,6.267818568,0
125.4765625,48.65294262,,3.127090301,17.03450861,7.521032115,0
106.46875,51.63391834,0.188105485,3.415551839,22.06539518,8.517893661,0
114.3984375,48.02430046,-0.117331488,1.700668896,15.73364308,11.46784631,0
143.1328125,48.8462785,-0.150153313,4.153010033,22.2716018,7.111525664,0
113.71875,50.70994995,,2.37458194,14.76143022,9.197034461,0
87.2421875,38.58771382,0.561931793,3.102842809,19.876297,7.452943287,0
127.84375,45.63894265,0.003601046,3.817725753,26.23613289,7.28048687,0
102.0234375,51.34236568,0.371094507,1.772575251,16.07736679,10.25897623,0
124.125,53.20068139,-0.073382318,4.157190635,26.10322396,6.849874785,0
138.7890625,55.49234918,,4.204013378,23.35021683,6.696372414,0
67.171875,38.3534364,2.213705405,8.37541806,34.43590378,4.81411156,1
84.765625,51.29030189,,2.306856187,14.87479473,11.18748269,0
96.4375,50.36906758,0.717062953,2.178929766,18.62263226,10.04340182,0
105.5859375,54.18321456,0.23341285,0.994983278,10.36741301,16.26726378,0
92.8984375,39.57821367,0.656682405,3.118729097,19.31660913,7.838431894,0
126.984375,41.2240419,-0.099490092,1.346989967,15.77239341,13.50403444,0
95.828125,46.05348612,,1.593645485,12.00294389,12.92685611,0
112.265625,46.01655347,0.462040265,0.857023411,10.12086453,17.23614664,0
117.90625,42.95445217,0.284808061,2.967391304,16.61590809,7.899972479,0
101.875,37.35471858,0.539605866,2.314381271,17.23780633,9.501047797,0
135.2265625,51.31432166,0.113239854,0.741638796,11.46148,17.04554294,0
119.1953125,43.15851209,0.359858507,2.433946488,14.76883701,9.157937618,0
128.796875,48.45574001,-0.025070968,2.754180602,18.9801368,7.72866289,0
105.6484375,39.08815954,0.315188968,1.244983278,,13.25691351,0
125.0390625,50.35039758,0.075617166,2.952341137,15.5861583,7.673186139,0
101.71875,36.3489893,0.363703814,4,25.6909208,6.782734252,0
109.109375,51.92064774,0.305944977,28.3277592,62.70665846,1.906443429,0
113.28125,50.30903521,,15.18561873,48.6352611,3.258041671,0
96.0390625,39.92911734,0.383327201,2.505852843,17.66245567,8.849293806,0
119.59375,44.82002857,0.092853167,2.435618729,16.99655785,9.507735753,0
118.65625,51.44800736,0.192530039,4.381270903,25.85378459,6.471100908,0
133.9609375,51.65229338,-0.149695232,4.566889632,23.9143827,6.320984765,0
119.203125,59.21403964,,3.827759197,22.43423161,7.173969382,0
123.2109375,51.07801208,0.179376819,2.107023411,16.92177312,10.08033334,0
104.7890625,38.67829098,0.238756232,1.656354515,14.31062945,11.44668289,0
76.390625,45.01392742,1.714454312,99.34364548,96.07759616,0.090846153,0
120.7578125,41.30351568,0.00323563,1.538461538,12.44187929,11.94628744,0
103.078125,34.44257208,0.536350183,2.657190635,17.04610726,9.220838089,0
86.7109375,40.8339152,0.578447839,2.43645485,13.61892283,9.308415513,0
86.4296875,35.92737544,0.511670624,2.177257525,13.97484665,10.70928352,0
99.5390625,42.24406437,0.492481087,2.74916388,15.24588736,8.318214529,0
128.6015625,46.18480876,0.316807631,75.36538462,85.51243982,0.269381964,0
122.203125,48.41622265,0.264827081,4.383779264,25.4380493,6.557773509,0
43.1640625,35.50435214,4.348185744,98,84.99972457,0.219020176,1
59.9765625,42.7858886,1.884458953,9.336956522,38.64735522,4.49136615,1
90.96875,34.83979798,0.589125505,2.75083612,17.35382692,8.804687296,0
131.65625,51.24701782,,1.849498328,12.51497129,11.150694,0
93.6015625,43.09661019,0.497970085,2.967391304,17.25714743,8.0893284,0
97.9140625,42.03087172,0.370333744,1.530100334,16.10162948,11.75689076,0
101.03125,48.81837153,0.238004005,11.59113712,,3.783755629,0
28.3984375,30.12093848,5.60150491,85.35367893,72.13412694,0.890621628,1
118.4453125,42.80311185,-0.138082706,3.276755853,21.5253874,7.461712753,0
118.5703125,46.54663045,,4.846153846,25.8156199,6.290889126,0
123.59375,48.37442466,0.02929928,2.785953177,20.22989121,8.420465737,0
125.7890625,43.31888523,0.201923521,2.530936455,17.75633702,8.616764718,0
25.6171875,35.17659047,5.33660541,91.39715719,69.11457667,0.536484532,1
117.765625,50.31517607,0.199995898,8.14632107,34.42940761,4.37381393,0
123.6640625,52.90369749,-0.077603565,2.239966555,12.81330209,9.940288391,0
146.640625,50.42084365,-0.112763127,4.716555184,28.45983663,6.689232557,0
110.65625,43.35345962,0.172208707,2.183110368,13.30202599,10.61481916,0
115.234375,45.60572956,0.207041877,0.392976589,8.243843401,26.59018915,0
121.6796875,54.97256895,,4.130434783,25.98416762,6.800588361,0
103.921875,42.75248702,,0.870401338,11.29791588,15.98328874,0
121.8125,50.22492378,,1.705685619,13.73849173,11.01812428,0
119.9921875,51.3411531,0.214492295,1.850334448,13.77386072,11.13282795,0
104.0703125,39.28604706,0.515514525,3.392976589,20.99285794,7.445503736,0
82.7109375,38.19238969,0.647294228,1.349498328,11.11380434,14.01427039,0
124.734375,47.83949146,-0.056718061,4.907190635,29.2907621,6.334432615,0
100.609375,40.74333427,0.473483756,1.348662207,,12.84103941,0
127.765625,43.12073971,-0.281486191,3.393812709,19.77159533,8.096978282,0
87.7265625,39.29967296,0.576202112,2.035953177,13.30160343,11.58475527,0
128.1328125,51.26666971,0.1887098,2.93729097,18.51493785,7.767477087,0
102.671875,43.7523409,0.658138848,1.754180602,14.986218,11.33817621,0
120.046875,51.61862239,,4.400501672,23.57605567,6.751249366,0
95.1875,36.84103308,0.526110846,2.025083612,12.62758459,10.65321953,0
102.6328125,46.09888676,0.458182337,1.518394649,15.17166529,11.65197604,0
78.8203125,43.13757672,0.674706208,1.058528428,13.54596729,14.58769241,0
106.4140625,41.6676822,0.25332753,2.419732441,16.37502826,9.557450181,0
123.171875,44.75403428,0.591088905,3.908862876,19.80353052,7.120357737,0
